id,user_id,folder_id,created_at,updated_at,sharing,description,file_path,name,size,tokens,type,project_id,message_index,timestamp,topic_id,file_id,chunk_index,embedding_json,embedding,session_id,file_name,status,content,topic_name,speaker_role,ingested,ingested_at,uploaded_at,relevant_date
1c19bec1-3665-4d60-8007-96ccf8364b1e,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:48:38.539481+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MjNfc3dpbW1pbmdfcG9vbHNfb3JkaW5hbmNlLnBkZg==,23_swimming_pools_ordinance.pdf,25544,19,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
5f7807f6-7825-4e34-9786-4775ebd5f43e,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:48:44.11928+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/Mjdfem9uaW5nX21hcF9vcmRpbmFuY2UucGRm,27_zoning_map_ordinance.pdf,634167,62,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
0c2639bd-4817-4d6f-b03b-f4cf960f53f5,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:49:11.900591+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/Y2hhcHRlcl9rZXlfb3JkaW5hbmNlLnBkZg==,chapter_key_ordinance.pdf,8344869,24143,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
bca2143f-992c-4a75-99a4-5c29cc1e9a3e,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:46:00.736907+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MTJfZGVjZW1iZXJfMjAyM19taW51dGVzX29jci5wZGY=,12_december_2023_minutes_ocr.pdf,724662,8973,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
11179014-6a05-4dd3-b742-491820c25e40,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:46:02.91305+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MTJfZGVjZW1iZXJfMjAyNF9taW51dGVzX2FfYl9vY3IucGRm,12_december_2024_minutes_a_b_ocr.pdf,5447003,5860,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
8012ad4b-f0e2-4bd0-be20-df657f3826f2,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:47:32.324979+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MTRfbW9iaWxlX2hvbWVzX21vYmlsZV9ob21lX3BhcmtzX29yZGluYW5jZS5wZGY=,14_mobile_homes_mobile_home_parks_ordinance.pdf,26221,27,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
26bcc396-7f37-49ad-a223-44cad9793883,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:47:38.691261+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MTVfbW90b3JfdmVoaWNsZXNfb3JkaW5hbmNlLnBkZg==,15_motor_vehicles_ordinance.pdf,15580665,26472,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
5d568cf7-a66a-4536-bacd-776987737c50,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:48:06.914244+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MThfc2V3YWdlX3Nld2FnZV9yZW1vdmFsX29yZGluYW5jZS5wZGY=,18_sewage_sewage_removal_ordinance.pdf,11861288,18881,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
f00a7bb9-4d60-4abd-9827-4ad1d0a6cac0,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:34:44.307747+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDNfbWFyY2hfMjAyM19hZ2VuZGFfb2NyLnBkZg==,03_march_2023_agenda_ocr.pdf,45474,510,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:06:44.725848,null,null
75595590-96d8-4f26-bf7b-00b119306d36,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:47:05.638728+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDhfZmxvb2RwbGFpbl9yZWd1bGF0aW9uc19vcmRpbmFuY2UucGRm,08_floodplain_regulations_ordinance.pdf,969941,16821,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:07:13.595417,null,null
5407c362-2e7d-4dcf-a786-a212462eae2c,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:52:49.5594+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MjAyMV9vY3JfcGFydF8yLnBkZg==,2021_ocr_part_2.pdf,26139659,27882,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:07:04.158376,null,null
7ffaf751-fdac-43cd-b17f-3675ee6bdd34,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:40:55.409482+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDFfamFudWFyeV8yMDIyX21pbnV0ZXNfcmVvcmdfb2NyLnBkZg==,01_january_2022_minutes_reorg_ocr.pdf,93411,1271,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:06:49.370033,null,null
c90b5731-c302-4e47-98b2-8e54d5585917,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:34:23.006584+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDFfamFudWFyeV8yMDI0X2FnZW5kYV9yZW9yZ19vY3IucGRm,01_january_2024_agenda_reorg_ocr.pdf,64915,382,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:07:16.913806,null,null
e98d9e2a-d417-4067-9d2e-bc3d6fc4a4dd,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:44:14.977399+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDVfbWF5XzIwMjNfbWludXRlc19zcGVjaWFsX2Ffb2NyLnBkZg==,05_may_2023_minutes_special_a_ocr.pdf,91410,934,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:07:15.925461,null,null
41de0343-74ae-446e-bea4-9825aa809264,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:44:05.430485+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDRfYXByaWxfMjAyNF9taW51dGVzX29jci5wZGY=,04_april_2024_minutes_ocr.pdf,74675,670,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:07:14.937314,null,null
3c5cf1e5-d0bf-4fd4-9277-8fb37b881e32,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:47:10.380008+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDlfZ3JhZGluZ19leGNhdmF0aW9uX29yZGluYW5jZS5wZGY=,09_grading_excavation_ordinance.pdf,24541,21,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:07:17.211601,null,null
1f9729ac-af6e-43c8-a9b4-b1be3ae9cae5,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:50:15.791368+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/dGl0bGVfOF9vY3IucGRm,title_8_ocr.pdf,2281951,153246,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:08:29.506532,null,null
14008c6c-e92c-42f5-b0e6-bb2ca5acdfe0,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:35:29.768388+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDVfbWF5XzIwMjNfYWdlbmRhX3NwZWNpYWxfYl9vY3IucGRm,05_may_2023_agenda_special_b_ocr.pdf,120048,178,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:08:30.372024,null,null
07a2838f-6e3a-4ef2-b850-87bb152a5e75,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:44:40.672591+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDVfbWF5XzIwMjRfbWludXRlc19zcGVjaWFsX2Ffb2NyLnBkZg==,05_may_2024_minutes_special_a_ocr.pdf,91363,475,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:08:31.386217,null,null
ed5cde97-ab18-459a-b4c3-62db23c71813,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:51:02.918534+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MjAxOV9vY3JfcGFydF8yLnBkZg==,2019_ocr_part_2.pdf,33993327,36544,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:08:53.376922,null,null
5b21e5e3-1080-4b27-8101-ba48315e7372,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:44:55.872506+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDZfanVuZV8yMDI0X21pbnV0ZXNfc3BlY2lhbF9hX29jci5wZGY=,06_june_2024_minutes_special_a_ocr.pdf,88933,313,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:08:54.385505,null,null
7fcebc4d-1c50-436e-9b61-a4dfc48017c6,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:44:36.776223+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDVfbWF5XzIwMjRfbWludXRlc19vY3IucGRm,05_may_2024_minutes_ocr.pdf,1380037,4341,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:08:57.504013,null,null
ed960ad4-ce1f-47ae-a36b-eebb883ffbb2,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:44:46.82806+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDZfanVuZV8yMDIyX21pbnV0ZXNfb2NyLnBkZg==,06_june_2022_minutes_ocr.pdf,159635,3938,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:09:00.927773,null,null
bb400159-d79a-4f7b-b784-4839e54b9e65,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:44:02.550563+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDRfYXByaWxfMjAyM19taW51dGVzX29jci5wZGY=,04_april_2023_minutes_ocr.pdf,144057,2641,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:09:04.480517,null,null
a3786525-f6bb-438e-88fa-bae9d6e5af1f,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:45:01.675249+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDdfanVseV8yMDIzX21pbnV0ZXNfb2NyLnBkZg==,07_july_2023_minutes_ocr.pdf,2020411,8937,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:09:10.076116,null,null
3f6da6c6-ace9-4b18-be31-c1d2c6dc22f0,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:45:20.690708+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDlfc2VwdGVtYmVyXzIwMjJfbWludXRlc19vY3IucGRm,09_september_2022_minutes_ocr.pdf,153137,2750,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:09:12.307499,null,null
204c4284-6390-4dd1-9728-d8acc526fac5,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:48:23.967393+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MjFfc2lkZXdhbGtzX3N0cmVldHNfb3JkaW5hbmNlLnBkZg==,21_sidewalks_streets_ordinance.pdf,4146485,7670,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
ee606c38-ad15-41d1-ae78-de7b32c4f2d3,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:48:29.064215+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MjJfc3ViZGl2aXNpb25fbGFuZF9kZXZlbG9wbWVudF9vcmRpbmFuY2UucGRm,22_subdivision_land_development_ordinance.pdf,19801166,30629,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
b9086024-f7db-474d-9547-4a26149cdd2d,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:48:47.248972+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/Mjdfem9uaW5nX3BhcnRfMV9vcmRpbmFuY2UucGRm,27_zoning_part_1_ordinance.pdf,14855507,27341,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
c8640eba-23a4-418a-947e-3d7956c43491,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:48:55.310484+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/Mjdfem9uaW5nX3BhcnRfMl9vcmRpbmFuY2UucGRm,27_zoning_part_2_ordinance.pdf,14858067,28542,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
e9e56a80-90b3-49ff-bf23-50e51a6fc8fe,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:48:42.030622+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MjVfdHJlZXNfb3JkaW5hbmNlLnBkZg==,25_trees_ordinance.pdf,656813,1043,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
de3dcc26-1d81-4829-824a-80e3d2f0d477,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:47:53.646367+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MTdfcGxhbm5lZF9yZXNpZGVudGlhbF9kZXZlbG9wbWVudF9vcmRpbmFuY2UucGRm,17_planned_residential_development_ordinance.pdf,24875,23,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
16bb7085-2f2c-416f-b7dd-ce434b92e080,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:48:16.166397+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MTlfc2lnbnNfYmlsbGJvYXJkc19vcmRpbmFuY2UucGRm,19_signs_billboards_ordinance.pdf,24777,21,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
27c9c09e-18ad-4f5c-b122-3cbd0b276c59,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:52:28.823437+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MjAyMV9vY3JfcGFydF8xLnBkZg==,2021_ocr_part_1.pdf,34182716,37433,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:09:42.648809,null,null
ab4cd597-976e-41fb-97c9-062dc3149913,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:34:25.904138+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDFfamFudWFyeV8yMDI1X2FnZW5kYV9vY3IucGRm,01_january_2025_agenda_ocr.pdf,52546,416,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:09:43.774608,null,null
060992a1-fccc-4bce-af0a-55ab99ed70f9,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:50:27.607322+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MjAxOC5wZGY=,2018.pdf,17103067,72598,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:10:08.6072,null,null
50e729b2-6cfa-4b9d-98a7-051e19f5df38,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:38:20.680837+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDFfamFudWFyeV8yMDIyX21pbnV0ZXNfb2NyLnBkZg==,01_january_2022_minutes_ocr.pdf,130783,1981,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:10:09.959557,null,null
314ad3c9-e840-4e88-8446-807a4e04a3ab,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:34:35.524151+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MDJfZmVicnVhcnlfMjAyNF9hZ2VuZGFfb2NyLnBkZg==,02_february_2024_agenda_ocr.pdf,104347,612,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,true,2025-06-08 01:10:11.050033,null,null
ae078d01-578e-40e3-9eef-566368dc8619,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:49:02.613345+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/YXBwZW5kaXhfb3JkaW5hbmNlLnBkZg==,appendix_ordinance.pdf,14237239,34530,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
99b98e92-dc1e-4196-abce-bfa6b3c28a6a,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:37:08.564302+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/MTFfbm92ZW1iZXJfMjAyM19hZ2VuZGFfc3BlY2lhbF9vY3IucGRm,11_november_2023_agenda_special_ocr.pdf,100417,308,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
0ca518ea-854e-43c0-8bb1-f86a80f173fe,4a867500-7423-4eaa-bc79-94e368555e05,null,2025-06-07 21:49:46.365152+00,null,private,,4a867500-7423-4eaa-bc79-94e368555e05/Ym9yb3VnaG1heW9yc21hbnVhbF8yMDE2djJfb2NyLnBkZg==,boroughmayorsmanual_2016v2_ocr.pdf,2241329,36907,pdf,null,null,null,null,null,null,null,null,null,null,null,null,null,null,false,null,null,null
